lat,lon,name,admin1,admin2,cc,Country,Continent
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.02807,-97.94033,South Hutchinson,Kansas,Reno County,US,United States,North America
,,,,,,,
38.3345,-86.46415,English,Indiana,Crawford County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.36863,-93.77827,Clinton,Missouri,Henry County,US,United States,North America
,,,,,,,
38.56144,-89.89732,Shiloh,Illinois,Saint Clair County,US,United States,North America
,,,,,,,
38.56144,-89.89732,Shiloh,Illinois,Saint Clair County,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.62727,-90.19789,St. Louis,Missouri,City of Saint Louis,US,United States,North America
,,,,,,,
38.63561,-90.41512,Frontenac,Missouri,Saint Louis County,US,United States,North America
,,,,,,,
38.73056,-98.22811,Ellsworth,Kansas,Ellsworth County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.819,-76.99859,Glassmanor,Maryland,Prince George's County,US,United States,North America
,,,,,,,
38.7548,-82.86878,Sciotodale,Ohio,Scioto County,US,United States,North America
,,,,,,,
38.88095,-77.30082,Oakton,Virginia,Fairfax County,US,United States,North America
,,,,,,,
38.88095,-77.30082,Oakton,Virginia,Fairfax County,US,United States,North America
,,,,,,,
38.94354,-105.00237,Cascade-Chipita Park,Colorado,El Paso County,US,United States,North America
,,,,,,,
38.94354,-105.00237,Cascade-Chipita Park,Colorado,El Paso County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.13334,-100.86376,Oakley,Kansas,Logan County,US,United States,North America
,,,,,,,
39.35835,-93.49577,Carrollton,Missouri,Carroll County,US,United States,North America
,,,,,,,
39.36428,-74.42293,Atlantic City,New Jersey,Atlantic County,US,United States,North America
,,,,,,,
39.46527,-95.73637,Holton,Kansas,Jackson County,US,United States,North America
,,,,,,,
39.39584,-101.05238,Colby,Kansas,Thomas County,US,United States,North America
,,,,,,,
39.39584,-101.05238,Colby,Kansas,Thomas County,US,United States,North America
,,,,,,,
39.39584,-101.05238,Colby,Kansas,Thomas County,US,United States,North America
,,,,,,,
39.39584,-101.05238,Colby,Kansas,Thomas County,US,United States,North America
,,,,,,,
39.39584,-101.05238,Colby,Kansas,Thomas County,US,United States,North America
,,,,,,,
39.52963,-119.8138,Reno,Nevada,Washoe County,US,United States,North America
,,,,,,,
39.52963,-119.8138,Reno,Nevada,Washoe County,US,United States,North America
,,,,,,,
39.60783,-90.80513,Pittsfield,Illinois,Pike County,US,United States,North America
,,,,,,,
39.60783,-90.80513,Pittsfield,Illinois,Pike County,US,United States,North America
,,,,,,,
39.62977,-90.45624,Winchester,Illinois,Scott County,US,United States,North America
,,,,,,,
39.62977,-90.45624,Winchester,Illinois,Scott County,US,United States,North America
,,,,,,,
39.62977,-90.45624,Winchester,Illinois,Scott County,US,United States,North America
,,,,,,,
39.65287,-78.76252,Cumberland,Maryland,Allegany County,US,United States,North America
,,,,,,,
39.73915,-104.9847,Denver,Colorado,Denver County,US,United States,North America
,,,,,,,
39.80172,-89.64371,Springfield,Illinois,Sangamon County,US,United States,North America
,,,,,,,
39.88917,-94.3619,Maysville,Missouri,DeKalb County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
39.95233,-75.16379,Philadelphia,Pennsylvania,Philadelphia County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
,,,,,,,
40.04559,-86.0086,Noblesville,Indiana,Hamilton County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
,,,,,,,
40.03643,-88.95703,Maroa,Illinois,Macon County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
,,,,,,,
40.06924,-80.7837,Wolfhurst,Ohio,Belmont County,US,United States,North America
