ObjGeographyID,ObjectID,GeoCode,PrimaryDisplay,Continent,SubContinent,Country,Region,State,City,County,SubRegion,River,Locus,Locale,Excavation,Latitude,Longitude,GeoNames,SysTimeStamp,lat,lon,name,admin1,admin2,cc
,,,,,,,,,,,,,,,,,,,,,,,,,
778,30684,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPSG0=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
9,30697,Place made,1,North America,Mesoamerica,Mexico,Maya area,Chiapas,,,Central lowlands,,,Palenque or vicinity,,17.50953,-91.98248,http://www.geonames.org/3522164/palenque.html,AAAAADpPSHE=,17.50953,-91.98248,Palenque,Chiapas,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
785,30827,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPSJ8=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
669,30832,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSKE=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
230,30842,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSKM=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3107,30878,Place made,1,North America,Mesoamerica,Mexico,Central Valley of Oaxaca,Oaxaca,,,,,,,,17,-96.5,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAADpPSKo=,16.99488,-96.47112,Santa Ana del Valle,Oaxaca,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
7484,31235,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,Chontal,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAADpPSPw=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
5615,31238,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSP0=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
671,31281,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,Chontal,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAADpPSQ4=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
698,31390,Place made,1,North America,Mesoamerica,Guatemala,Maya area,,,,,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADpPSTQ=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
191,31412,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Alta Verapaz,San Pedro Carchá,,,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADpPST8=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
97,31420,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,reportedly found in southern Oaxaca,,,,,,,,23,-102,http://www.geonames.org/3996063/mexico.html,AAAAADpPSUM=,22.96139,-102.05556,Los Zacatones,San Luis Potosi,Villa de Ramos,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
7202,31474,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSVs=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
674,31491,Place excavated,0,North America,Mesoamerica,Mexico,Central Mexico,Michoacan,,,,,,,,19.16667,-101.83333,http://www.geonames.org/3995955/estado-de-michoacan-de-ocampo.html,AAAAADpPSWE=,19.16602,-101.86816,Nuevo Urecho,Michoacan,Nuevo Urecho,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
675,31491,Place made,1,North America,Mesoamerica,Mexico,Maya area,Zacango,Calimaya,,,,,,,19.16667,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAADpPSWI=,19.1483,-99.64405,Zaragoza de Guadalupe,Morelos,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
231,31589,Place made,1,North America,Mesoamerica,Mexico,,Puebla,,,,,,,,18.75,-97.91667,http://www.geonames.org/3521082/estado-de-puebla.html,AAAAADpPSXw=,18.75589,-97.86144,Dolores Hidalgo,Puebla,Huitziltepec,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
803,31825,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPScA=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
13799,31846,Place located,1,North America,,United States,,New Jersey,Princeton,,,,,Prospect House,,40.3466,-74.6565,http://www.geonames.org/maps/google_40.347_-74.657.html,AAAAAF/Hfhw=,40.34872,-74.65905,Princeton,New Jersey,Mercer County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
31,31922,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,Rio Pesquero,,17.96847,-94.09058,http://www.geonames.org/11120548/el-pesquero.html,AAAAADpPSd0=,17.93333,-94.08333,Las Choapas,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
98,32027,Place made,1,North America,Mesoamerica,Mexico,Maya area,Chiapas or Tabasco,,,,,,,,23,-102,http://www.geonames.org/3996063/mexico.html,AAAAADpPSf0=,22.96139,-102.05556,Los Zacatones,San Luis Potosi,Villa de Ramos,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3583,32044,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,Xochipala site,17.8118,-99.63977,http://www.geonames.org/3514444/xochipala.html,AAAAAD4AWNQ=,17.9324,-99.60257,Mezcala,Guerrero,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
699,32055,Place made,1,North America,Mesoamerica,Mexico,Maya area,Nuevo Leon,General Terán,,,,,,,25.32417,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAADpPSg0=,25.25857,-99.68371,General Teran,Nuevo Leon,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
8343,32079,Place made,1,North America,Mesoamerica,Mexico,Maya area,,,,,,,,,23,-102,http://www.geonames.org/3996063/mexico.html,AAAAADzFPCw=,22.96139,-102.05556,Los Zacatones,San Luis Potosi,Villa de Ramos,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
258,32101,Place made,1,North America,Intermediate area,El Salvador,Chalchuapa,,,,,,,,,13.98667,-89.68111,http://www.geonames.org/3587086/chalchuapa.html,AAAAADpPSiA=,13.98667,-89.68111,Chalchuapa,Santa Ana,,SV
,,,,,,,,,,,,,,,,,,,,,,,,,
193,32124,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Central lowlands,,,Nakb�?region,,17.67991,-89.83516,http://www.geonames.org/11072613/nakbe.html,AAAAADpPSiw=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
259,32213,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,"Mexico, D.F.",,,,,,Tlatilco,,19.46667,-99.16667,http://www.geonames.org/3515368/tlatilco.html,AAAAADpPSlQ=,19.48698,-99.18594,Azcapotzalco,Mexico City,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
488,32262,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Nayarit,,,Ixtl谩n del R铆o,,,,,21.03907,-104.37116,http://www.geonames.org/4004267/ixtlan-del-rio.html,AAAAADpPSnA=,21.03907,-104.37116,Ixtlan del Rio,Nayarit,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
199,32321,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Southern lowlands,,,Tikal or vicinity,,17.22205,-89.62354,http://www.geonames.org/3588370/tikal.html,AAAAADpPSpE=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
2553,32345,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,Tenenexpan,,19.14105,-96.39454,http://www.geonames.org/3515976/tenenexpan.html,AAAAAEJetsw=,19.09425,-96.33351,Manlio Fabio Altamirano,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
255,32354,Place made,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPSqA=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3091,32366,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Nayarit,,,Ixtl谩n del R铆o,,,,,21.03907,-104.37116,http://www.geonames.org/4004267/ixtlan-del-rio.html,AAAAADpPSqc=,21.03907,-104.37116,Ixtlan del Rio,Nayarit,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
33,32388,Place excavated,1,North America,Mesoamerica,Honduras,Maya area,,,,Southern lowlands,,,Cop谩n or vicinity,,14.83333,-89.15,http://www.geonames.org/3613230/copan.html,AAAAAEJeK54=,14.83333,-89.15,Copan,Copan,,HN
,,,,,,,,,,,,,,,,,,,,,,,,,
706,32400,Place made,1,North America,Intermediate area,Honduras,Maya periphery,,,,Ul煤a river valley,,,,,15.91866,-87.71853,http://www.geonames.org/3600520/rio-ulua.html,AAAAADpPSro=,15.88333,-87.85,Baja Mar,Cortes,,HN
,,,,,,,,,,,,,,,,,,,,,,,,,
253,32402,Place made,1,North America,Intermediate area,El Salvador,,,,,,,,,,13.83333,-88.91667,http://www.geonames.org/3585968/republic-of-el-salvador.html,AAAAADpPSrs=,13.78333,-88.91667,San Martin,Cuscatlan,,SV
,,,,,,,,,,,,,,,,,,,,,,,,,
237,32409,Place made,1,North America,Mesoamerica,Mexico,,Oaxaca,,,,,,,,17,-96.5,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAADpPSsA=,16.99488,-96.47112,Santa Ana del Valle,Oaxaca,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
32,32431,Place made,1,North America,Mesoamerica,Mexico,,,,,,,,,,23,-102,http://www.geonames.org/3996063/mexico.html,AAAAADpPStA=,22.96139,-102.05556,Los Zacatones,San Luis Potosi,Villa de Ramos,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
8345,32439,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Nuevo Leon,General Terán,,,,,,,25.32417,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAAD4AWOE=,25.25857,-99.68371,General Teran,Nuevo Leon,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3606,32466,Place made,1,North America,Mesoamerica,Mexico,Maya area,Nuevo Leon,General Terán,,,,,,,25.32417,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAADzF7jE=,25.25857,-99.68371,General Teran,Nuevo Leon,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
2651,32474,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,"Mexico, D.F.",,,,,,Tlatilco,,19.46667,-99.16667,http://www.geonames.org/3515368/tlatilco.html,AAAAADpPSuo=,19.48698,-99.18594,Azcapotzalco,Mexico City,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
8344,32489,Place made,1,North America,Mesoamerica,Mexico,Maya area,Nuevo Leon,General Terán,,,,,,,25.32417,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAADzF6Vk=,25.25857,-99.68371,General Teran,Nuevo Leon,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
676,32491,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSvE=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
254,32500,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,Guerrero,,,,,,Xochipala,,17.8118,-99.63977,http://www.geonames.org/3514444/xochipala.html,AAAAAEJa2MM=,17.9324,-99.60257,Mezcala,Guerrero,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
13797,32524,Place located,1,North America,,United States,,New Jersey,Princeton,,,,,"South Lawn, East Pyne",,40.3483,-74.6581,http://www.geonames.org/maps/google_40.349_-74.658.html,AAAAAF+2zec=,40.34872,-74.65905,Princeton,New Jersey,Mercer County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
194,32562,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPSxU=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
239,32583,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,Guerrero,,,,,,Xochipala,,17.8118,-99.63977,http://www.geonames.org/3514444/xochipala.html,AAAAAEJa2LU=,17.9324,-99.60257,Mezcala,Guerrero,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3602,32589,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAADpPSyE=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
240,32593,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSyI=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
727,32624,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Central lowlands,,,Naranjo or vicinity,,17.13351,-89.26205,http://www.geonames.org/3596728/naranjo.html,AAAAADpPSy8=,17.06606,-89.15229,Melchor de Mencos,Peten,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
242,32637,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPSzU=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
8406,32650,Place excavated,1,North America,Mesoamerica,Mexico,,said to be from Oaxaca,,,,,,,,17,-96.5,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAADpPSz0=,16.99488,-96.47112,Santa Ana del Valle,Oaxaca,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
801,32699,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPS1M=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
729,32701,Place made,1,North America,Intermediate area,Honduras,Maya periphery,,,,Ul煤a river valley,,,,,15.91866,-87.71853,http://www.geonames.org/3600520/rio-ulua.html,AAAAADpPS1U=,15.88333,-87.85,Baja Mar,Cortes,,HN
,,,,,,,,,,,,,,,,,,,,,,,,,
695,32714,Place made,1,North America,Mesoamerica,Mexico,Maya area,Nuevo Leon,General Terán,,,,,,,25.32417,-99.66797,http://www.geonames.org/7729892/central-america.html,AAAAADpPS1o=,25.25857,-99.68371,General Teran,Nuevo Leon,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
196,32786,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Central lowlands,,,Nakb�?region,,17.67991,-89.83516,http://www.geonames.org/11072613/nakbe.html,AAAAADpPS4A=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
679,32813,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Esquintla,,Tiquisate region,,,,,,14.28356,-91.36063,http://www.geonames.org/3591093/tiquisate.html,AAAAADpPS5A=,14.28356,-91.36063,Tiquisate,Escuintla,Municipio de Tiquisate,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
245,32838,Place made,1,North America,Intermediate area,Honduras,Maya periphery,,,,Ul煤a river valley,,,,,15.91866,-87.71853,http://www.geonames.org/3600520/rio-ulua.html,AAAAADpPS54=,15.88333,-87.85,Baja Mar,Cortes,,HN
,,,,,,,,,,,,,,,,,,,,,,,,,
6,32845,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Southern lowlands,,,Tikal,,17.22205,-89.62354,http://www.geonames.org/3588370/tikal.html,AAAAAEJetwc=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
802,32849,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPS6Q=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
782,32863,Place excavated,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,said to be from Uaymil Island,,20.45382,-90.47325,www.geonames.org/9094258/huaymil.html,AAAAADpPS64=,20.54644,-90.16365,Santa Maria Acu,Yucatan,Halacho,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
244,32867,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Jalisco,,,Ameca-Etzatl谩n,,,,,20.33333,-103.66667,http://www.geonames.org/4004156/estado-de-jalisco.html,AAAAADpPS68=,20.26806,-103.66472,Barranca de Otates (Barranca de Otatan),Jalisco,Zacoalco de Torres,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
243,32895,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPS8E=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
246,32916,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Colima,,,,,,,,19.13333,-103.9,http://www.geonames.org/4013513/estado-de-colima.html,AAAAADpPS8w=,19.16722,-103.93111,Pueblo Juarez (La Magdalena),Colima,Coquimatlan,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
6691,32956,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,,,,,,,,,18.75,-97.91667,http://www.geonames.org/3521082/estado-de-puebla.html,AAAAADpPS94=,18.75589,-97.86144,Dolores Hidalgo,Puebla,Huitziltepec,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
256,32985,Place made,1,North America,Mesoamerica,Guatemala,Maya area,,,,Pacific piedmont,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADpPS+4=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
210,32994,Place made,1,North America,Mesoamerica,Mexico,,Puebla,,,,,,Las Bocas,,18.75,-97.91667,http://www.geonames.org/3521082/estado-de-puebla.html,AAAAADpPS/A=,18.75589,-97.86144,Dolores Hidalgo,Puebla,Huitziltepec,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3092,33017,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Jalisco,,,Ameca-Etzatl谩n,,,,,20.33333,-103.66667,http://www.geonames.org/4004156/estado-de-jalisco.html,AAAAADpPS/4=,20.26806,-103.66472,Barranca de Otates (Barranca de Otatan),Jalisco,Zacoalco de Torres,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
703,33029,Place made,1,North America,Mesoamerica,Guatemala,Maya area,,,,,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADpPTAI=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
7894,33038,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD4G6vg=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
8,33056,Place made,1,North America,Mesoamerica,Mexico,Maya area,Campeche,,,Northern lowlands,,,Jaina Island or vicinity,,20.20866,-90.48412,http://www.geonames.org/3526628/isla-jaina.html,AAAAADpPTA8=,20.03981,-90.22573,Tenabo,Campeche,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
198,33058,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Central lowlands,,,Nakb�?region,,17.67991,-89.83516,http://www.geonames.org/11072613/nakbe.html,AAAAADpPTBA=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
41701,33077,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPTBo=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
7687,33082,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD4G6H8=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
41702,33088,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPTB8=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
250,33097,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,,,,,,,Teotihuacan,,19.68648,-98.86253,http://www.geonames.org/8379475/teotihuacan.html,AAAAADpPTCY=,19.68782,-98.86208,Teotihuacan de Arista,Morelos,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
41703,33099,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPTCc=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41698,33111,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPTC4=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41699,33122,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPTDY=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
3638,33126,Place made,1,North America,Mesoamerica,Guatemala,,Alta Verapaz,San Pedro Carchá,,,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADztr9o=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
211,33141,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,San Francisco,,17.95,-102.16667,http://www.geonames.org/3987154/san-francisco.html,AAAAADpPTD8=,17.97066,-102.22124,Ciudad Lazaro Cardenas,Michoacan,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
104,33143,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAADpPTEE=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
10,33146,Place made,1,North America,Mesoamerica,Guatemala,Maya area,El Petén,San Benito,,Central lowlands,,,,,16.83333,-90,http://www.geonames.org/3591410/departamento-del-peten.html,AAAAADpPTEI=,16.8,-89.93333,San Francisco,Peten,Municipio de San Francisco,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
197,33165,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Southern lowlands,,,Tikal or vicinity,,17.22529,-89.6117,http://www.geonames.org/3588369/tikal.html,AAAAADpPTEs=,16.98333,-89.9,San Jose,Peten,Municipio de San Jose,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
3651,33174,Place made,1,North America,Plateau,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADz+hhg=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
260,33195,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,,,,,,,,19.33333,-96.66667,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAADpPTFo=,19.32072,-96.71874,Apazapan,Veracruz,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
261,33227,Place made,1,North America,Mesoamerica,Mexico,,Puebla,,,,,,,,18.75,-97.91667,http://www.geonames.org/3521082/estado-de-puebla.html,AAAAADpPTG0=,18.75589,-97.86144,Dolores Hidalgo,Puebla,Huitziltepec,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
34,33232,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,,,,,,,,17.66667,-100,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAADpPTHI=,17.585,-99.95444,Izotepec,Guerrero,General Heliodoro Castillo,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
944,33235,Place made,1,North America,Mesoamerica,Guatemala,Maya area,Pet茅n,,,Central lowlands,,,Motul de San Jos�?or vicinity,,16.83333,-90,http://www.geonames.org/3591410/departamento-del-peten.html,AAAAADpPTHQ=,16.8,-89.93333,San Francisco,Peten,Municipio de San Francisco,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
7120,33238,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,Guerrero,,,,,,Xochipala,,17.8118,-99.63977,http://www.geonames.org/3514444/xochipala.html,AAAAAEJa2Ps=,17.9324,-99.60257,Mezcala,Guerrero,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
265,33245,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Colima,,,Comala region,,,,,19.32717,-103.75926,http://www.geonames.org/4013130/comala.html,AAAAADpPTH0=,19.32764,-103.76054,Comala,Colima,,MX
,,,,,,,,,,,,,,,,,,,,,,,,,
3642,33273,Place made,1,North America,Mesoamerica,Guatemala,Maya area,,,,Pacific coast,,,,,15.5,-90.25,http://www.geonames.org/3595528/republic-of-guatemala.html,AAAAADpPTIg=,15.48333,-90.26667,San Pedro Carcha,Alta Verapaz,,GT
,,,,,,,,,,,,,,,,,,,,,,,,,
